 	27
69F154780927ABC5	42
69F15CCF9429F4E9	32
69F1F1CC63F90C90	29
69F30666F95F8E81	32
69F3252BC422C85A	23
69F39A1A6281FC98	28
69F3E019701131EF	30
69F3ECC4BEF607DB	29
69F3F78444A99DB0	33
69F48E95AE25B842	31
69F4990369151616	28
69F4A6AC1F245858	31
69F4E9E39D140A30	25
69F5443EB1D53149	23
69F55A94AACB80BB	32
69F5787AC7D2C15F	28
69F58062ED0A588D	36
69F5D22B719359A6	27
69F63575A12877BD	32
69F78B70D7F8B2CA	38
69F85BF8938CAB6D	28
69F8669DDE9DC4C7	27
69F895A04EF36317	36
69F8D41F52EE9C78	29
69F98E49FE852194	27
69FA52733E26637F	31
69FAEE9562671BF7	36
69FB4F7D93E6E648	34
69FBE2A8B29930B1	33
69FCA0149F8D8EE9	31
69FE05E91A99ECEB	38
69FE5C4690882538	28
69FE622D94783FE2	25
69FE654BEC8FB219	29
69FE9EEE5B6DEE89	33
69FEA6712996FFE0	32
69FF0F33509EA55A	23
69FF1FE8D8B75021	30
69FF3C69B919DB84	29
6A00AADFF83A784F	30
6A00CBBF0E142163	27
6A00F4ED940F69EF	24
6A0109FD200EFD45	32
6A011320F2BEEED8	28
6A019A1DC150DEB0	30
6A022408EE58B92E	30
6A0241FF88ED6A54	34
6A032AE31C59DA40	30
6A039EEA1EE61111	29
6A03D1059175B956	34
6A03D79E006FB3C3	26
6A04A1A86CEF839B	28
6A059CE9523504EA	31
6A0670BB90932FC1	27
6A07951F1B9D83CA	21
6A08255F304ACC57	27
6A0839F401B8FCB8	24
6A08F5A68E26AAA2	20
6A0975C3312DB54D	28
6A098518FC8C5B13	29
6A09E5F8EEAAA489	26
6A0B25A27E352440	31
6A0B5BB52BCE7A24	32
6A0B76C12148BF83	31
6A0BC78794F6886A	25
6A0BEE6F278DD8D8	39
6A0CF813A5637101	37
6A0D2608156CB6D4	36
6A0DADBBA6676B99	28
6A0DC9C070487959	24
6A0DFD2E6EC69045	25
6A0E15D89C14AC50	32
6A0E6AE9F49E90E6	32
6A0E6E2BC038D1BD	28
6A0E8618E9B37F9E	38
6A0E871CE51CDB08	29
6A0E8BAAC6997EB9	31
6A0EC8150581BDC9	22
6A0F9BB7F3D559CA	28
6A0F9CAF0E9874A3	36
6A1002371A87A0E0	26
6A1025F82DABDFCC	29
6A10909057FABC04	23
6A10C9664F5793F0	32
6A10D188DF4A3FEB	32
6A10E93C56368756	29
6A111450E7E0EF7F	27
6A1159E4B2F065D1	27
6A11A4BB94A7936D	29
6A127046E98BD1EC	24
6A13541DF15D55E7	29
6A13664A4ADD0AF9	25
6A147DDEA299996B	32
6A15101599218D81	30
6A1526B318F6A400	32
6A177ECC01BB8380	31
6A17EF28CAE872B4	43
6A18416BB4AA47F1	24
6A184AC12312EB34	33
6A18BFED0FC838DB	30
6A18D7A88907DE6D	39
6A1918EA54B8EACD	23
6A1A00BB7710A85B	23
6A1AF3F1FBDB9012	24
6A1B8359EE2611F0	18
6A1B842A8AF9C8DB	31
6A1C3BB63B09D67B	24
6A1D40EE4453E8CA	34
6A1D4144C01D6CF0	28
6A1D81812BBD5F38	26
6A1E2112BE1CFBC0	25
6A1EA99F069C81B5	33
6A1F5C0079B3D46C	20
6A1F7CB359C180F4	35
6A1FAE75C50A405F	34
6A2018BF553BA4A6	25
6A206BA6D448AD80	38
6A20A91FDA2C172D	22
6A20BE86203101DA	33
6A21341071821483	32
6A22139872C493F5	33
6A224781C6FB0721	20
6A2295994F6DBE68	31
6A2325D43F08F4A5	39
6A23D6A43EF0B813	33
6A23F97C77FDC6A3	29
6A2402AFB203EEF8	29
6A2432958A7C9396	33
6A2436C0093D6896	28
6A243E623E9758D0	33
6A244AB7D874C1C5	33
6A2464B8A35BAF40	28
6A248EBE5CDA363E	30
6A251EA655813F51	31
6A263549C1D23EC8	38
6A26934031CF851E	33
6A269DE72CBEFAE6	32
6A2700266386D3D1	30
6A27A2B2BD981BB0	30
6A284177F5179B8C	31
6A28539B65406913	34
6A2892DD770751D5	31
6A28AFAA309E7C6A	30
6A2935D71F8D92D2	26
6A298196B57A4FAA	27
6A29F5F39700C147	19
6A2A119779FC606A	27
6A2AFDE301116DA3	30
6A2B06CA5EF877CA	25
6A2B0E1E36FE0365	44
6A2B39EE5C75A4EA	24
6A2BA1BA1E3B645B	25
6A2C67D2B9E5219B	26
6A2D4D954E0ED773	26
6A2D98DB2854924D	27
6A2DAF3F8FB10D88	29
6A2DE01DBA5179D5	36
6A2DEF5A1C318405	31
6A2DF7F72935CB39	29
6A2EB6B6A3581733	25
6A2EDCCF22E12D02	36
6A2EF2CFB1E3026A	29
6A2F84CAFFDBA65C	29
6A2F8C80CFF3BDA6	28
6A2FC635DC24EEBF	28
6A2FE2AB1C7BD801	17
6A3012313B34FB88	35
6A30499564BDE2E9	28
6A306CA8357E6294	25
6A308EC7B70FC964	25
6A31483D9155AF6D	35
6A31CE3DC8A9F856	28
6A3220B4EB8ED528	29
6A326A9AFB8C4E79	19
6A3295D6C6DB4B0E	34
6A347E46C363940D	29
6A34BE2B99585AFB	27
6A34D389D6E096EB	32
6A354D02668C01BA	31
6A3569F36D5ACA2F	28
6A3648D73347797A	32
6A3773EF7618A319	31
6A380C839A72CF10	42
6A3826510B29051C	27
6A3876BE9C4658A6	28
6A3897244FB0BE00	26
6A38D27EADEF5B8E	30
6A38D81C7DA593ED	35
6A39D84CA7BE012F	35
6A3A70E80955268F	21
6A3A7F777ACCF3AC	28
6A3A8E8F4FCE1A09	30
6A3AC480E88F064E	31
6A3B9519F2A5F4A5	32
6A3BB0C01FB4E48D	29
6A3CCA782A8B052C	28
6A3D01333F6DABC2	27
6A3D431012E9C195	30
6A3D480CE7E0F595	30
6A3D543464B73347	26
6A3D63813009EE86	20
6A3D70BF4A9945A2	25
6A3DBF69D7CA367D	34
6A3DCD860A136386	34
6A3E08AF504010AE	21
6A3E2BA994984CE1	33
6A3E4D62BDC18597	29
6A3F4E1824A6BA00	22
6A3FD73674F076BE	32
6A401B87F7704D4B	25
6A404D9FA305EFD1	26
6A41738EB01E84ED	32
6A43B03FBE61F9AD	29
6A43E2F4B592BE01	25
6A448B5F7D17F375	39
6A44F93FA20DD6E0	19
6A454EFA881AC55B	31
6A45AFD3C5F0F39B	40
6A45B9401540927D	25
6A45E7B414D1B5EA	31
6A47CF7324DCC7E0	32
6A485870F84E33BC	19
6A487D6E70469744	31
6A4898EF88C7F3B0	27
6A48E36EC61C4B9A	31
6A497C512C05412E	27
6A49928E0AB50BA8	29
6A499FFDBBCCD6E7	35
6A49BB15284D7BC4	34
6A49FDCB33F0AD3A	23
6A4A4442833AA705	31
6A4B2292D3B49921	36
6A4B8F8B360055D9	32
6A4BA329C99DF047	26
6A4BBD9A6A2BBD91	27
6A4C51244C733938	27
6A4CD1A90BFCD186	30
6A4CF90944E8E7D7	23
6A4D813E6CE68FB0	25
6A4DA0D8898238A7	25
6A4DDA05D96D348B	28
6A4E5652235ED270	34
6A4F3128F6BC62AF	29
6A4F6BDD96191FC4	35
6A4F9B0702B7DE30	30
6A4FA0603801CF76	32
6A4FBF7A86AF0E37	33
6A4FFD2FC0305549	36
6A508C8267C76694	26
6A50BA7ACBEE858F	29
6A513B9185A23FB3	18
6A5159712F8ADC48	30
6A51C01DCF194066	27
6A52603D8DF18A83	28
6A527FF25ADB8541	23
6A5350C0B29AD178	29
6A53D7CBE7C2B2C5	32
6A5411D3D366F0CA	35
6A54E4363F27438C	29
6A550204086AE16D	27
6A552F5592849D47	35
6A564D4CE500BEF0	29
6A564F389649550D	33
6A5653A6326F9FC6	33
6A5654C054F13264	32
6A5678E61747E280	33
6A567C092E5CF75C	35
6A567C677656881C	30
6A56F283918AA1FF	31
6A57E3459555F4B4	33
6A57E772ACA0F726	33
6A582494B5FD545D	38
6A5847BAD60C7D2E	33
6A587A60F3C35787	28
6A587EE5A5C45950	28
6A58921398253210	29
6A5895D9D494EE9B	30
6A58BEDCDF679D19	33
6A593D373144258B	35
6A59E653578ED5F8	25
6A59FC32B885E279	36
6A5A9900D6453392	39
6A5B6588624FEA8A	20
6A5B80225690A4E6	29
6A5B9D525F2C16DA	31
6A5BA7497CC2055A	36
6A5C5BCEEA4CA8B4	33
6A5D4CEFC607FF8B	23
6A5D7549C4C2CDA9	30
6A5D97088F2DDF63	30
6A5DA6C5BC1BC5C9	28
6A5DB9E686FEB5B1	19
6A5E5B8E2D612399	31
6A5E7FEE013B2F49	31
6A5E9837308F62D8	31
6A5E99198FC99118	22
6A5F12EE1BCFCF58	42
6A5F52BDE563669A	27
6A5FC8A1CFC38F76	32
6A5FE65966B0123E	28
6A5FF4D8BA730D05	36
6A60838F2051901A	25
6A6087A4864C420B	25
6A60E01F371F978B	23
6A6120A96F712070	25
6A6245CBDC50FB0A	35
6A63442A9E3900A0	38
6A63AA4C1D6BAF81	38
6A64273FACE4268F	27
6A64410717977F31	30
6A645D928FB6E2BB	25
6A64A21E348FA22A	27
6A64B2DE76EF751F	28
6A64D563291A8D7C	26
6A650DE9636F1C03	27
6A6514BB8FAFED27	39
6A65A769675DE1F5	29
6A65E65E53BE1563	29
6A65EBA948DCA138	25
6A65ED808C7B401F	33
6A668C108A16B696	28
6A66A22B574410BB	32
6A673177BF449AA6	30
6A67549BB77EFF9E	20
6A67FACDB112D3C7	37
6A680A556C3E693F	29
6A68431E9B76C42B	20
6A689C4003D1D7D8	20
6A69D18C1FDB28C4	31
6A6A14DF9A6D9007	35
6A6A4C73DD4719EB	27
6A6A4EFDA60B0C0E	33
6A6AF204CB8A493C	33
6A6AF7C7F4FED530	26
6A6B0A263A4D705E	35
6A6B75D24C540EC8	26
6A6B7B1F133B7D68	21
6A6BBF130956FA64	27
6A6BE923A26DAD42	34
6A6C06200928BD5B	19
6A6C0FC523D938DE	31
6A6C291D27BDF3DE	33
6A6C63DFF627F6DF	20
6A6CC2F94160C36C	32
6A6CE119DF29A8DE	39
6A6EAEC4372A7BA8	24
6A6EBF69B3243382	34
6A702B6F932F9835	18
6A70F222918F7011	36
6A710B2D43E84D36	27
6A71186B39B0CDCA	41
6A71404CEF1FA1D6	25
6A71AB65EC1CFCBF	33
6A71B437BF144EB6	24
6A7233C6EA842820	28
6A728DAE30192B31	27
6A728F360DD56348	31
6A7295446E8FDBBF	34
6A72E48942F2CE51	22
6A73BFF87E6FDE1F	24
6A7476128F2C8CB4	35
6A749B974AD27832	32
6A74BD7D7E336861	39
6A74D0891D8ABC9F	29
6A762AEDFA8DE953	26
6A76905E696A39FA	29
6A770BD3D55B8E43	42
6A776D962185ADDF	30
6A77E2FB932A1EE5	32
6A77F02D9ED83966	32
6A77FC92868A3283	33
6A78D8CC0D175E15	34
6A79021418851CC3	27
6A7918C0C19BB001	33
6A79CFB3B9AA3428	32
6A7B6C41CC1464CB	27
6A7B9EF61E614130	37
6A7BDFDCD90F3537	29
6A7BFADC83A39B99	28
6A7C0C67A33D7FA6	28
6A7C79EBC7553118	23
6A7CBF9C691153EB	38
6A7CD8E02AE151E4	25
6A7E54ABD3E13534	24
6A7F7A775F07118D	35
6A7F8B58FC1B0EB3	32
6A80406DF615AFB6	29
6A806C3AE77304C4	35
6A80766BA08FB62F	27
6A8093D88909DB88	28
6A80EEA8B9EB3D5D	24
6A81ADC136DE0765	35
6A81B7C4E1016916	28
6A82C676E7A847CA	25
6A83877F0C1A24C5	29
6A8483FCE5321E98	33
6A849E3FEEF67091	37
6A84FC4102246569	34
6A8572731A9BD438	22
6A85B228F5663C6F	28
6A86303FF72E125A	27
6A863BDF130D94DD	30
6A86B33623AB75E8	29
6A86D8A6C85D5DF1	30
6A8788633E374327	24
6A87A2D89E374F1F	35
6A87F8ADF3C60DDD	27
6A8813B6FD85673C	23
6A8923F62F5A5161	19
6A8933B44FB2CDE2	28
6A8937BDF56708DA	28
6A896E7DFF53CC98	33
6A8A1AFE2BE3BEA4	32
6A8A3D9061C89981	32
6A8A8E2E47A5701B	33
6A8ADA2FF765A89F	31
6A8B6FC8034BA48B	31
6A8C0520452F749B	31
6A8C969D1776CE75	40
6A8CA9E958B557C1	35
6A8CD8580448A859	28
6A8CE1CAC93B72F3	36
6A8D408F13414AF1	25
6A8DE50EB94D476D	28
6A8DF46831CF7483	35
6A8E4EAB5BEA567C	26
6A8E952C5DE7F2BE	23
6A8F1A0EDC018084	36
6A8F5B85054F6362	30
6A902C4D2B9170EB	27
6A90CD1F18EB85D6	33
6A90F6167D8AE2CD	34
6A91488E278C9066	30
6A915E1580867E5B	22
6A91CE8533FB99F1	24
6A91D4F5BA888C13	37
6A91D9F37FF94E4A	24
6A9216A751B753B1	20
6A923F78382B854B	38
6A92727AC38F42D4	34
6A92A79C5F00C26E	29
6A935E1264C9253B	31
6A938CEF4D6E23E3	31
6A9391AA80E72DD6	36
6A93BC662DA6AC8A	35
6A940EB6A39B1473	29
6A944651FC3E7627	31
6A946107CB4BECE6	25
6A94BED88741931D	30
6A95EA13953A418E	22
6A96ED0C4D50EFFC	42
6A9712B8BBFE4A63	22
6A9722F2777A29FB	31
6A97533F8993CC2A	38
6A97C1B6B6C93560	29
6A994A5AC4B7DA76	23
6A998F51D3367524	23
6A99ADF3B0BE94BB	22
6A99F6D184E03766	25
6A9A16EFB89FBF18	32
6A9ABB87CF5FC66E	29
6A9AC20747B5A4F5	29
6A9B8430B009EA81	32
6A9C490E3CD76F23	32
6A9C52B0439D78C1	25
6A9D04A154B6AA65	32
6A9D2A5AE218AEA2	27
6A9D5ADCAA6A5C39	31
6A9DD785E01C8045	24
6A9DF7A66DE40A49	23
6A9E52FF9F04C51D	27
6A9E631F4F9623D1	30
6A9E8B20B6056C8B	22
6A9EDC37A26D2A45	27
6A9F4ABAD0A5EF4F	30
6A9F82AA1929B95B	31
6A9F839D71AE149D	37
6A9F8AF0E1A3BA03	27
6A9FFE43B59B6022	26
6AA06929E5C53CBC	33
6AA087434BCC1791	34
6AA11EFED807D05B	36
6AA16DA0472131B5	33
6AA1C487789D79E8	22
6AA1E26D962C1643	30
6AA26A65D8A8457D	23
6AA2D7062FA43B7C	32
6AA2EE51D8FA4ACD	40
6AA3A56BBACEE325	30
6AA3EE58C69BFB78	25
6AA41605365B4EAB	35
6AA460CF88B053DC	20
6AA4F2D1B7ED0E8B	30
6AA4FD1396C86307	35
6AA505D476CE14F3	30
6AA6229EC0D6EF79	34
6AA64FB88A3A8761	26
6AA6524065E27F5B	32
6AA6D137FF0C816E	30
6AA71E546E43CA42	35
6AA73C8E7C4B7985	28
6AA9514022FDE7A0	23
6AA9AC7B70FEF18B	27
6AA9AE2F0C354BF5	37
6AAA0EC25832DED1	35
6AAA1E5E065662F7	29
6AAADEA2DC428A40	23
6AAB558713D9A33A	27
6AAB7EBBBDB5C69E	24
6AABAB5984C36D89	37
6AAC5DBA78A172DB	36
6AAC9D5E10780E4C	26
6AACC5584B0D2859	28
6AACF4E8ED7D368E	30
6AACFC2909828A82	25
6AAD4BD9315E433B	20
6AAD92AA45285419	34
6AADAB8B8CA484C6	37
6AADBA779903B11C	27
6AAE06DDA5AAE9CC	32
6AAE30B82F840EFC	32
6AAEDF85BBE93B55	28
6AAF082896B02E18	21
6AAF797B9FAF7F60	23
6AB0410C96F7AF8B	30
6AB0BB258833670F	39
6AB115B238DB89D3	22
6AB12E44B8923C04	35
6AB137CEC44EA5AE	21
6AB194E822FC97FF	34
6AB1EB11AD819A23	25
6AB2B082B9F94FB5	29
6AB2C6AC235595B7	34
6AB2D714AEBF0B0A	29
6AB2D853C9B3352C	37
6AB38A21D803CA93	28
6AB3EFADF7E9A23F	31
6AB4280815770B37	36
6AB45EECA95CC014	39
6AB4BB670D91710A	25
6AB533E26F651D22	32
6AB538A58184D7CF	27
6AB5B6DD37FE5EC9	29
6AB7B51D135EF97A	31
6AB8049E4392BAC3	25
6AB8736CEE57EE91	36
6AB8B2CFD84B4093	31
6AB90544B04F3316	25
6AB91005A2605525	26
6AB9164DD1F01918	39
6AB94F1CBCB60CBF	38
6AB9854338D67740	30
6AB9FF0F96EFF0B4	23
6ABA06215431C876	18
6ABA2B6A11B285EC	24
6ABA751462463103	28
6ABA7ABDC3F7199A	31
6ABA7B6B72215775	33
6ABA9ABDE09153E2	33
6ABADC33D863D8C7	32
6ABB5B06F6A52119	26
6ABC04768CA950D2	32
6ABC6E6ED2D1E58E	30
6ABC82807F28DC55	33
6ABC84023313EE29	34
6ABD1F0637B50073	29
6ABD44494CC4FE88	31
6ABD51A0C571E48B	31
6ABDF8AD62933E13	34
6ABE0F9F1CC42561	29
6ABE1B1CD6700C72	35
6ABE62FAB0D1FA1C	16
6ABEF59FF0A48EED	30
6ABF94C9035561F9	34
6AC09FE4647CC493	31
6AC0CB886DFA9F53	37
6AC0D99450819F59	26
6AC13B72D2DC0A50	37
6AC15C015A1F52CB	23
6AC18A3FF7D09285	28
6AC18EA6811FEA95	31
6AC1E6442BB09EAD	41
6AC2111B552CD906	30
6AC2175902E622FE	29
6AC21FFFEF7416AC	29
6AC29C468C637628	35
6AC2A7DD54A1AE46	34
6AC305BD4BD9BC9E	32
6AC434AE742B5906	35
6AC459A27F82B799	26
6AC4AD29E9B78A5D	28
6AC4AFC9FC8F4E87	37
6AC4E87112139CA8	22
6AC4EAC461BECAC7	33
6AC4FA8B779ED34A	31
6AC53116DB54D681	23
6AC5A4757FE47EB1	24
6AC653ABE743F39B	28
6AC6991E062E7223	32
6AC6EEF7142C2326	25
6AC6FD9127DCF3E3	40
6AC77D992363D896	28
6AC7F9DCE10B245B	24
6AC830416F4B3466	33
6AC83EA22420B822	28
6AC8C9B138E9234F	36
6AC8EB18F5FFB6A8	38
6AC9425973DCA1C2	25
6AC9761F823B2CC7	30
6AC97A7899C6BC6B	30
6AC98C01D3DDBDEE	36
6ACB4A8CD40EFC7E	32
6ACC1F29200E0DBC	28
6ACC2CD84E0057EF	22
6ACC5C1410E81FD2	23
6ACC739DEAE2A451	32
6ACCEBE0B8737E23	22
6ACDAD49CC7572DF	29
6ACDC94DEBB19641	24
6ACDD885F761B3E5	23
6ACE063CA8F80851	27
6ACE5C0533BAF960	40
6ACE792EEC1001CD	23
6ACE9B6DCD465E78	22
6ACEDB325500ECF6	31
6ACF04397CD2C3B7	20
6ACFD53DC1CBE4C9	32
6AD090FC7C2FC668	27
6AD0EB921A1E7DF3	32
6AD0FD0EDCF36341	31
6AD11492C25C9983	27
6AD128695DFDDA9A	27
6AD1FB99BF1526D8	26
6AD289FA3545DD7F	33
6AD2D51D6AED9701	30
6AD329AF6C80A103	29
6AD36DD798CD7B60	29
6AD3CB8340E79E6A	32
6AD3DAC9A30B761C	22
6AD445224875E81C	29
6AD447B7C9B1B1D0	29
6AD481E99CFB7635	28
6AD4C6EE696872B9	22
6AD4E9D4BA6C095D	30
6AD5A972AE3FABF9	26
6AD5D94A43E0AB04	30
6AD6D133CACA936E	23
6AD6F2FF661BD8CD	34
6AD721A8A15D9CC4	28
6AD77927FEF22328	28
6AD7D6276C0465A1	20
6AD7F2E1F34995B4	26
6AD7FF651C47193C	26
6AD883D45E008C37	34
6AD8EC755E4CE096	29
6AD96469ADDBDE96	27
6ADA46C1952F1C18	38
6ADA5684B02A4CDE	25
6ADA7BCE2FD85E0B	24
6ADA9577EF49A29E	30
6ADA9D816D02F40A	23
6ADAB647F9B68D57	31
6ADB9A3EC5DAE987	24
6ADC08A4D2896C91	36
6ADC603477BC9E5F	19
6ADCBF411690F9D0	31
6ADCD66F288DDD7A	30
6ADCDC728DC07030	22
6ADD0881F6CEF065	31
6ADD1BEB8A55FF8C	29
6ADD874F946BB7F4	39
6ADDD5B2D0B4CAA6	37
6ADE7456E7145D67	25
6ADE90906F661F06	36
6ADEC7E10731A2A6	28
6ADECAE59B4931E2	31
6ADF0D646BA9AF70	35
6ADFD5CD1FD8B2A7	40
6AE0EB200A7DB387	22
6AE1052EAD580574	23
6AE11DB65385207A	27
6AE1A9919D27110F	26
6AE1B433F5FF0749	29
6AE31839CCFF3F3E	31
6AE32427A4576836	34
6AE35CBFC0594CAE	26
6AE3969C6E3B8D85	40
6AE3FDF4C599C5B8	29
6AE41703CD451C4A	34
6AE4206CB4E84C21	26
6AE43C7023EBDB87	34
6AE4AB5D21BA6D11	36
6AE4B03BBC254C0C	15
6AE4CAF76F506C10	20
6AE564096C856614	35
6AE590A06D44D926	23
6AE63083F7E9C241	18
6AE6448DBEB8BDA8	23
6AE6B616D10F8363	32
6AE71D5C9DC56F54	26
6AE78FA8B9DD6180	28
6AE7B6C197C4BD28	32
6AE828D641EE4815	25
6AE8589F71443266	35
6AE8A13FEF841D15	26
6AE93720D4E6BF24	30
6AE94A5E82238F32	25
6AE9A02CDA5AB963	29
6AE9AB0375428844	34
6AEA548476FC5C96	38
6AEA6D6446E2C593	29
6AEABFF16EB426BB	26
6AEB0E346C6F054D	32
6AEB25E27DA921ED	29
6AEBF13736E60A0C	39
6AEC02281163D4E2	27
6AEC09CAF6BC7A9F	18
6AEC98116F016C24	32
6AECBDE833CF76FF	31
6AED236965880C9C	29
6AED46A7816F9C51	41
6AED5AB5D6199C60	28
6AEDBDAF9320EF2D	28
6AEDDF5F9234A383	26
6AEEDEAC544C569E	31
6AEEF358FB1C5A91	28
6AF012DB4BB8923C	30
6AF065DB991F27E8	26
6AF0C9F13F066349	30
6AF10CE56910E32B	29
6AF149EBAE7E777A	35
6AF162C9BAFFCC13	22
6AF19A45CB8FA62A	24
6AF1B18954B328C4	27
6AF1F54142B2EC25	36
6AF20028025A23B3	32
6AF23C82480D5150	25
6AF27032B2622C7F	32
6AF2773404BD61FB	27
6AF35DBFB4D0F8D8	38
6AF3BB27298061D3	39
6AF3C4538AE1A5E3	25
6AF420A105AE9491	25
6AF4D9FD26FF2299	19
6AF4E610BB0484FE	22
6AF5470BCBF3A42F	26
6AF5A1EC8F1FA165	27
6AF6B7CF71E30C3E	27
6AF6DE07A4F72735	31
6AF7078638FDA098	29
6AF73F7FB9BE83A7	29
6AF74C2E14A09EB9	22
6AF7DC555C26C156	32
6AF7E40C54A0DB80	29
6AF7F2974C4DAADB	27
6AF81AD5D23A8A31	30
6AF828BFB80A69FC	28
6AF86B47128C62B9	28
6AF8ACC9A950A46E	31
6AF999F5391D0A38	36
6AF9E86F59636856	31
6AFA02D4876DB562	27
6AFA764CFAC91621	28
6AFAAF7E929C3FA9	25
6AFAC4350E028FB7	26
6AFC9A23D1655D7D	36
6AFCE408096FB402	33
6AFCFF9E7937E252	37
6AFD0C345E881B5B	29
6AFD3B92C62F046E	32
6AFD47DA8E1708C5	23
6AFDA9EDC5331710	26
6AFDE190A235B6AD	35
6AFDE5B405519483	18
6AFE1FE558F168F3	23
6AFE552A1E7C7883	30
6AFF03CEE59D3024	26
6AFF11A755D49028	28
6AFFEED01AA761E3	28
6B00458924E0248C	25
6B0063EB1425DE69	32
6B00A9D5E334057D	33
6B01B87BC7ECE4B6	26
6B01E805AF9E6AC1	19
6B02A1FE81EA72A1	32
6B02D1C2B9EBD203	27
6B02F987E4DBCDF8	32
6B03614941222B46	19
6B0369C2D1E36815	40
6B03CD5DB6D5D3A1	36
6B03EB23B7E5DF48	23
6B040161744A009A	20
6B047C74B4F87E7A	36
6B0482670762C6CB	26
6B04F0148988AC7F	29
6B0632F9438574C6	30
6B064E35E9DBF458	26
6B066D8954E274C6	29
6B067BEE4EB35D8E	31
6B0752E26816AE35	25
6B07EBFEB88585F5	30
6B084CCB384C0798	35
6B09143FFF3AD262	27
6B093F2C51A9D1EE	26
6B098D10E4C9488D	27
6B09A5D9BB72AD59	28
6B09FCD2F137AD2B	29
6B0A0DC016901CD1	23
6B0AE13AE309F136	25
6B0B8AE163A38E1E	34
6B0C9A863A0339DB	30
6B0D19C29C381C13	20
6B0D5648980D006E	29
6B0E6C302BD18E31	21
6B0E79A537BE353B	32
6B0ED5D17E41ECF7	25
6B0F304A08003734	28
6B0FA2679A7E6DA6	24
6B1036F1F9DBB811	37
6B11255F40F51DA6	26
6B1156DE2A88CCCF	30
6B119D4474CEE5B1	25
6B1262B3281E7C54	24
6B128E837AF26121	23
6B12F9CECF630646	24
6B1304D501B793C2	42
6B130946941FF9E3	27
6B13F72512DBA509	21
6B142B927C25D728	25
6B155AF31DEF527C	35
6B157E8DDBA4CB2D	32
6B15994FBC4926E0	22
6B15A6BC930F63EE	15
6B15E5788A02459D	27
6B160DA90B48A946	23
6B165F19E65177DB	29
6B16E01BB8D8DC48	29
6B1706DD80C4CEDD	34
6B1730585BA15566	30
6B1839F9369369E7	31
6B18C0BEE3AD56E3	28
6B199FA07B07CE5C	27
6B19ACC9F16369B1	24
6B19B9FBFAC4435F	35
6B1B240E4B2487F4	30
6B1B364FA6B578FE	29
6B1B6DB2E5BAEE7E	29
6B1C608AA7B4A4CC	26
6B1C9781E767F664	25
6B1CD801F171D4EC	27
6B1D04C6E9573AA3	25
6B1D9108D0B5BE16	34
6B1EAFC710A97B89	32
6B1EEAB6CFEBE8E4	36
6B1F6F460CAD03EB	28
6B1FBC2AC9DC2AD3	37
6B207A86F310350A	31
6B2136B89D35D9E8	29
6B21C69448BF37E6	32
6B21DF38F2657872	25
6B223AF9FBE9B7D6	36
6B223CF9C9E537C8	31
6B22669FA0752029	31
6B228FA13915D1F5	32
6B2310D50F1290FA	33
6B232169BDF055EA	30
6B23D86CCB322F84	27
6B242CA0C210685D	23
6B243FB9F7FA614E	31
6B244B8D8486038C	38
6B24C17ECE5E50D0	27
6B24D239BC8215A1	30
6B255335C6C13DBF	24
6B257433D6FFE297	37
6B25B448D1DEAB37	32
6B25D60C73B5838E	33
6B265319089904AE	30
6B26C23658035EBD	23
6B27429CC1F5732F	34
6B27FC9716FFC538	30
6B28665A0B720028	31
6B28AE44B56B482D	28
6B291FD6606B12DB	26
6B2A491D49D77FC8	37
6B2A4CF6297FBBC6	29
6B2A65712E27AC0E	29
6B2A709FDA2C4EF2	31
6B2A885E14CEF55A	15
6B2AB015C297A3A4	25
6B2BB7775E4CD9E6	33
6B2BB8D73E0F29D4	30
6B2BF9CBE15178D3	29
6B2D105B01BA1A3B	23
6B2E19B8DE8E48B9	38
6B2E66CBBB5FA4E0	36
6B2E75C7ADD14230	25
6B2E91F6BE30A6B8	37
6B2E9B164DA9CE08	27
6B2F0F96319B9A4E	21
6B2F176A4607E618	30
6B2FBC5DFD83E5D0	31
6B3000745C3BDE76	31
6B30189E0F9E22E7	31
6B302CD2FED8F036	30
6B3045FD3CE70D9D	26
6B30649BE2835474	30
6B308F455C72FF07	20
6B30AA206BFBA9A2	18
6B31F94CC85D6DE8	31
6B32B66BDCD75C38	31
6B32CE4D844DA0BC	26
6B33D08AB6B01814	22
6B344DA4FA08C084	27
6B3476E57588B6B0	27
6B34D7F2AD1C9C66	26
6B350C7DAF120BC2	24
6B3544D0AE558258	37
6B35E75825205C17	25
6B35FC305B5801B0	32
6B360C15FE236383	24
6B36871870A8B70A	35
6B36C8A8C59CC871	27
6B37081C88E6DF09	31
6B371EAA08103901	34
6B372E9350F5A719	29
6B377E795EAE8627	31
6B37972A6CE1B264	28
6B37A4E58185E5E4	28
6B37EDFE99314710	24
6B38290C3FA85E5A	20
6B38AC891D0E5570	25
6B38BF4231F327E9	28
6B3913A22DF4BDD2	27
6B3947866192B8D1	26
6B39DD9F5FE0F3BA	32
6B3A00C4B39BCFC6	35
6B3A86877F450DA7	36
6B3A97773BA82E5A	28
6B3B49E9E8A597D1	26
6B3BB2F7754F469A	29
6B3BCD8667949514	24
6B3BDCE688C256DC	34
6B3CBE1A82101659	33
6B3CF37EF6F68C41	25
6B3CFB839A01CBBA	38
6B3D89F70FADD625	34
6B3D8C35C8E34F6A	34
6B3DFBB4445C3FC6	29
6B3E33C6352F2D0A	30
